"unit_name","neighbour_name","distance_km"
"Maracena, Granada","La Zubia, Granada",7.2914
"Maracena, Granada","Chauchina, Granada",8.1538
"Maracena, Granada","Gójar, Granada",9.7014
"Marbella, Málaga","Estepona, Málaga",0
"Marbella, Málaga","Coín, Málaga",5.0436
"Marbella, Málaga","Alhaurín el Grande, Málaga",7.7887
"Marbella, Málaga","Fuengirola, Málaga",8.4838
"Marchamalo, Guadalajara","Guadalajara, Guadalajara",0
"Marchamalo, Guadalajara","Torrejón del Rey, Guadalajara",0.8635
"Marchamalo, Guadalajara","Valdeavero, Madrid",2.4871
"Marchamalo, Guadalajara","Villanueva de la Torre, Guadalajara",4.8604
"Marchamalo, Guadalajara","Meco, Madrid",6.8708
"Marchamalo, Guadalajara","Azuqueca de Henares, Guadalajara",7.4612
"Marchamalo, Guadalajara","Camarma de Esteruelas, Madrid",7.6343
"Marchena, Sevilla","Carmona, Sevilla",0
"Marchena, Sevilla","Écija, Sevilla",0
"Marchena, Sevilla","Osuna, Sevilla",0
"Marchena, Sevilla","La Puebla de Cazalla, Sevilla",0
"Marchena, Sevilla","Morón de la Frontera, Sevilla",0
"Marchena, Sevilla","Arahal, Sevilla",0.3742
"Maria de la Salut, Baleares","Muro, Baleares",0
"Maria de la Salut, Baleares","Santa Margalida, Baleares",0
"Maria de la Salut, Baleares","Ariany, Baleares",0
"Maria de la Salut, Baleares","Llubí, Baleares",0
"Maria de la Salut, Baleares","Sineu, Baleares",0
"Maria de la Salut, Baleares","Petra, Baleares",1.2201
"Maria de la Salut, Baleares","Manacor, Baleares",2.6924
"Maria de la Salut, Baleares","Sant Joan, Baleares",3.4
"Maria de la Salut, Baleares","Artà, Baleares",4.8544
"Maria de la Salut, Baleares","Sa Pobla, Baleares",5.1984
"Maria de la Salut, Baleares","Lloret de Vistalegre, Baleares",5.3339
"Maria de la Salut, Baleares","Costitx, Baleares",5.3629
"Maria de la Salut, Baleares","Inca, Baleares",5.4259
"Maria de la Salut, Baleares","Sant Llorenç des Cardassar, Baleares",6.6892
"Maria de la Salut, Baleares","Sencelles, Baleares",7.6039
"Maria de la Salut, Baleares","Búger, Baleares",7.7276
"Maria de la Salut, Baleares","Montuïri, Baleares",7.9952
"Maria de la Salut, Baleares","Algaida, Baleares",9.4487
"Maria de la Salut, Baleares","Campanet, Baleares",9.7291
"Marratxí, Baleares","Bunyola, Baleares",0
"Marratxí, Baleares","Palma de Mallorca, Baleares",0
"Marratxí, Baleares","Santa Eugènia, Baleares",0.8023
"Marratxí, Baleares","Esporles, Baleares",2.4125
"Marratxí, Baleares","Valldemossa, Baleares",2.596
"Marratxí, Baleares","Consell, Baleares",2.9069
"Marratxí, Baleares","Alaró, Baleares",3.248
"Marratxí, Baleares","Sencelles, Baleares",4.341
"Marratxí, Baleares","Algaida, Baleares",4.5522
"Marratxí, Baleares","Binissalem, Baleares",5.7561
"Marratxí, Baleares","Puigpunyent, Baleares",6.7728
"Marratxí, Baleares","Calvià, Baleares",7.028
"Marratxí, Baleares","Llucmajor, Baleares",7.2839
"Marratxí, Baleares","Sóller, Baleares",8.7096
"Marratxí, Baleares","Lloseta, Baleares",9.7712
"Marratxí, Baleares","Escorca, Baleares",9.8696
"Martorell, Barcelona","Castellbisbal, Barcelona",0
"Martorell, Barcelona","Sant Andreu de la Barca, Barcelona",0
"Martorell, Barcelona","Sant Llorenç d'Hortons, Barcelona",2.062
"Martorell, Barcelona","Corbera de Llobregat, Barcelona",2.1349
"Martorell, Barcelona","Esparreguera, Barcelona",2.296
"Martorell, Barcelona","Olesa de Montserrat, Barcelona",3.2818
"Martorell, Barcelona","Rubí, Barcelona",3.7257
"Martorell, Barcelona","Masquefa, Barcelona",3.7734
"Martorell, Barcelona","Sant Cugat del Vallès, Barcelona",3.8315
"Martorell, Barcelona","Cervelló, Barcelona",4.7228
"Martorell, Barcelona","Terrassa, Barcelona",5.4541
"Martorell, Barcelona","Molins de Rei, Barcelona",6.3206
"Martorell, Barcelona","Vallirana, Barcelona",6.4769
"Martorell, Barcelona","Sant Vicenç dels Horts, Barcelona",6.798
"Martorell, Barcelona","Vacarisses, Barcelona",7.591
"Martorell, Barcelona","Sant Sadurní d'Anoia, Barcelona",7.7559
"Martorell, Barcelona","Sant Quirze del Vallès, Barcelona",8.2181
"Martorell, Barcelona","Barcelona, Barcelona",9.2212
"Martorell, Barcelona","Sant Feliu de Llobregat, Barcelona",9.585
"Martos, Jaén","Baena, Córdoba",0
"Martos, Jaén","Torredonjimeno, Jaén",0
"Martos, Jaén","Alcalá la Real, Jaén",4.183
"Martos, Jaén","Jaén, Jaén",4.1846
"Maruri-Jatabe, Vizcaya","Bermeo, Vizcaya",3.8145
"Maruri-Jatabe, Vizcaya","Loiu, Vizcaya",3.9858
"Maruri-Jatabe, Vizcaya","Derio, Vizcaya",5.2171
"Maruri-Jatabe, Vizcaya","Erandio, Vizcaya",5.2948
"Maruri-Jatabe, Vizcaya","Zamudio, Vizcaya",6.0671
"Maruri-Jatabe, Vizcaya","Getxo, Vizcaya",6.9505
"Maruri-Jatabe, Vizcaya","Leioa, Vizcaya",7.3715
"Masllorenç, Tarragona","Albinyana, Tarragona",0
"Masllorenç, Tarragona","Montferri, Tarragona",0
"Masllorenç, Tarragona","Vilabella, Tarragona",3.5389
"Masllorenç, Tarragona","Bràfim, Tarragona",3.8808
"Masllorenç, Tarragona","El Vendrell, Tarragona",4.0871
"Masllorenç, Tarragona","Creixell, Tarragona",4.4353
"Masllorenç, Tarragona","La Pobla de Montornès, Tarragona",4.6823
"Masllorenç, Tarragona","Vespella de Gaià, Tarragona",4.8339
"Masllorenç, Tarragona","Alió, Tarragona",5.0052
"Masllorenç, Tarragona","La Nou de Gaià, Tarragona",6.32
"Masllorenç, Tarragona","Renau, Tarragona",7.1687
"Masllorenç, Tarragona","El Catllar, Tarragona",9.2016
"Masllorenç, Tarragona","Altafulla, Tarragona",9.6071
"Masquefa, Barcelona","Sant Llorenç d'Hortons, Barcelona",0
"Masquefa, Barcelona","Sant Sadurní d'Anoia, Barcelona",0.7412
"Masquefa, Barcelona","Esparreguera, Barcelona",1.3193
"Masquefa, Barcelona","Martorell, Barcelona",3.7734
"Masquefa, Barcelona","Olesa de Montserrat, Barcelona",4.656
"Masquefa, Barcelona","Castellbisbal, Barcelona",6.4964
"Masquefa, Barcelona","Corbera de Llobregat, Barcelona",8.009
"Masquefa, Barcelona","Vacarisses, Barcelona",8.3963
"Masquefa, Barcelona","Cervelló, Barcelona",9.6225
"Masquefa, Barcelona","Sant Andreu de la Barca, Barcelona",9.9264
"Massamagrell, Valencia","La Pobla de Farnals, Valencia",0
"Massamagrell, Valencia","Valencia, Valencia",0
"Massamagrell, Valencia","Náquera, Valencia",0.66
"Massamagrell, Valencia","Moncada, Valencia",1.3908
"Massamagrell, Valencia","Albalat dels Sorells, Valencia",1.6071
"Massamagrell, Valencia","Foios, Valencia",2.4191
"Massamagrell, Valencia","Bétera, Valencia",2.9115
"Massamagrell, Valencia","Puçol, Valencia",3.0093
"Massamagrell, Valencia","Sagunto, Valencia",3.4267
"Massamagrell, Valencia","Alboraya, Valencia",4.9128
"Massamagrell, Valencia","Burjassot, Valencia",8.197
"Massamagrell, Valencia","Paterna, Valencia",8.6866
"Massanassa, Valencia","Alfafar, Valencia",0
"Massanassa, Valencia","Catarroja, Valencia",0
"Massanassa, Valencia","Paiporta, Valencia",0
"Massanassa, Valencia","Valencia, Valencia",0
"Massanassa, Valencia","Albal, Valencia",0.8955
"Massanassa, Valencia","Silla, Valencia",1.1012
"Massanassa, Valencia","Beniparrell, Valencia",1.9107
"Massanassa, Valencia","Torrent, Valencia",2.5186
"Massanassa, Valencia","Alcàsser, Valencia",3.8103
"Massanassa, Valencia","Picassent, Valencia",5.2828
"Massanassa, Valencia","Sollana, Valencia",5.4694
"Massanassa, Valencia","Alaquàs, Valencia",5.5214
"Massanassa, Valencia","Sueca, Valencia",5.6585
"Massanassa, Valencia","Mislata, Valencia",6.0053
"Massanassa, Valencia","Aldaia, Valencia",6.2113
"Massanassa, Valencia","Almussafes, Valencia",6.9239
"Massanassa, Valencia","Paterna, Valencia",8.1823
"Massanassa, Valencia","Manises, Valencia",8.6011
"Massanassa, Valencia","Alboraya, Valencia",9.0777
"Massanassa, Valencia","Burjassot, Valencia",9.1392
"Matadepera, Barcelona","Castellar del Vallès, Barcelona",0
"Matadepera, Barcelona","Terrassa, Barcelona",0
"Matadepera, Barcelona","Vacarisses, Barcelona",0.4108
"Matadepera, Barcelona","Sabadell, Barcelona",1.5522
"Matadepera, Barcelona","Caldes de Montbui, Barcelona",4.6356
"Matadepera, Barcelona","Sant Quirze del Vallès, Barcelona",6.2529
"Matadepera, Barcelona","Rubí, Barcelona",6.2841
"Matadepera, Barcelona","Olesa de Montserrat, Barcelona",7.466
"Matadepera, Barcelona","Polinyà, Barcelona",7.5488
"Matadepera, Barcelona","Sant Cugat del Vallès, Barcelona",8.703
"Matadepera, Barcelona","Esparreguera, Barcelona",8.7191
"Matadepera, Barcelona","Castellbisbal, Barcelona",8.8676
"Mataró, Barcelona","Cabrera de Mar, Barcelona",0
"Mataró, Barcelona","Sant Vicenç de Montalt, Barcelona",1.5385
"Mataró, Barcelona","Cabrils, Barcelona",2.7272
"Mataró, Barcelona","La Roca del Vallès, Barcelona",3.5799
"Mataró, Barcelona","Llinars del Vallès, Barcelona",3.5799
"Mataró, Barcelona","Vilassar de Dalt, Barcelona",3.7618
"Mataró, Barcelona","Arenys de Mar, Barcelona",3.9862
"Mataró, Barcelona","Premià de Dalt, Barcelona",4.9624
"Mataró, Barcelona","Cardedeu, Barcelona",6.6245
"Mataró, Barcelona","El Masnou, Barcelona",7.5284
"Mataró, Barcelona","Teià, Barcelona",7.5328
"Mataró, Barcelona","Canet de Mar, Barcelona",7.6665
"Mataró, Barcelona","Santa Maria de Palautordera, Barcelona",8.1882
"Mataró, Barcelona","Les Franqueses del Vallès, Barcelona",9.0243
"Mataró, Barcelona","Montornès del Vallès, Barcelona",9.1712
"Mataró, Barcelona","Sant Cebrià de Vallalta, Barcelona",9.7941
"Mataró, Barcelona","Sant Pol de Mar, Barcelona",9.909
"Mazaricos, A Coruña","Santa Comba, A Coruña",0
"Mazaricos, A Coruña","Zas, A Coruña",0
"Mazaricos, A Coruña","Noia, A Coruña",7.1771
"Mazaricos, A Coruña","Muxía, A Coruña",8.8966
"Mazaricos, A Coruña","Fisterra, A Coruña",9.7624
"Mazarrón, Murcia","Lorca, Murcia",0
"Mazarrón, Murcia","Alhama de Murcia, Murcia",0
"Mazarrón, Murcia","Totana, Murcia",0
"Mazarrón, Murcia","Cartagena, Murcia",0
"Mazarrón, Murcia","Águilas, Murcia",5.4871
"Meco, Madrid","Azuqueca de Henares, Guadalajara",0
"Meco, Madrid","Villanueva de la Torre, Guadalajara",0
"Meco, Madrid","Alcalá de Henares, Madrid",0
"Meco, Madrid","Camarma de Esteruelas, Madrid",0
"Meco, Madrid","Valdeavero, Madrid",0
"Meco, Madrid","Torrejón del Rey, Guadalajara",4.0384
"Meco, Madrid","Villalbilla, Madrid",5.4981
"Meco, Madrid","Guadalajara, Guadalajara",6.0285
"Meco, Madrid","Marchamalo, Guadalajara",6.8708
"Meco, Madrid","Torrejón de Ardoz, Madrid",7.0901
"Meco, Madrid","Ajalvir, Madrid",7.5245
"Meco, Madrid","Algete, Madrid",9.0969
"Meco, Madrid","Torres de la Alameda, Madrid",9.8402
"Meco, Madrid","Pioz, Guadalajara",9.9388
"Medina de Pomar, Burgos","Junta de Traslaloma, Burgos",0
"Medina de Pomar, Burgos","Valle de Mena, Burgos",3.8338
"Medina del Campo, Valladolid","Salvador de Zapardiel, Valladolid",5.6792
"Meira, Lugo","Pol, Lugo",0
"Meira, Lugo","A Fonsagrada, Lugo",1.9441
"Meira, Lugo","Castroverde, Lugo",7.7011
"Meis, Pontevedra","Vilanova de Arousa, Pontevedra",0
"Meis, Pontevedra","Pontevedra, Pontevedra",0.0999
"Meis, Pontevedra","Vilagarcía de Arousa, Pontevedra",0.8826
"Meis, Pontevedra","Cambados, Pontevedra",1.2539
"Meis, Pontevedra","Sanxenxo, Pontevedra",2.1988
"Meis, Pontevedra","O Grove, Pontevedra",5.2974
"Meis, Pontevedra","Campo Lameiro, Pontevedra",6.0861
"Meis, Pontevedra","Cuntis, Pontevedra",8.1852
"Mejorada del Campo, Madrid","Rivas-Vaciamadrid, Madrid",0
"Mejorada del Campo, Madrid","San Fernando de Henares, Madrid",0
"Mejorada del Campo, Madrid","Velilla de San Antonio, Madrid",0
"Mejorada del Campo, Madrid","Madrid, Madrid",0.8884
"Mejorada del Campo, Madrid","Torrejón de Ardoz, Madrid",1.8089
"Mejorada del Campo, Madrid","Alcalá de Henares, Madrid",2.6492
"Mejorada del Campo, Madrid","Torres de la Alameda, Madrid",2.7842
"Mejorada del Campo, Madrid","Coslada, Madrid",3.521
"Mejorada del Campo, Madrid","Arganda del Rey, Madrid",4.5985
"Mejorada del Campo, Madrid","Villalbilla, Madrid",4.8379
"Mejorada del Campo, Madrid","Paracuellos de Jarama, Madrid",6.6437
"Mejorada del Campo, Madrid","Ajalvir, Madrid",8.0502
"Mejorada del Campo, Madrid","San Martín de la Vega, Madrid",9.3986
"Mejorada del Campo, Madrid","Getafe, Madrid",9.5084
"Melide, A Coruña","Arzúa, A Coruña",0
"Melide, A Coruña","Antas de Ulla, Lugo",4.4928
"Melide, A Coruña","Friol, Lugo",6.7972
"Melide, A Coruña","Monterroso, Lugo",7.2774
"Mengíbar, Jaén","Jaén, Jaén",0
"Mengíbar, Jaén","Bailén, Jaén",2.2518
"Mengíbar, Jaén","Linares, Jaén",4.6554
"Mengíbar, Jaén","Andújar, Jaén",9.1878
"Méntrida, Toledo","Villamanta, Madrid",0
"Méntrida, Toledo","Villamantilla, Madrid",2.8822
"Méntrida, Toledo","Navalcarnero, Madrid",5.2239
"Méntrida, Toledo","El Álamo, Madrid",8.4532
"Méntrida, Toledo","Sevilla la Nueva, Madrid",9.9509
"Mérida, Badajoz","Almendralejo, Badajoz",0
"Mérida, Badajoz","Cáceres, Cáceres",0
"Mérida, Badajoz","Montánchez, Cáceres",0
"Mérida, Badajoz","Badajoz, Badajoz",0
"Mérida, Badajoz","Don Benito, Badajoz",2.4177
"Mieres, Asturias","Aller, Asturias",0
"Mieres, Asturias","Lena, Asturias",0
"Mieres, Asturias","Langreo, Asturias",0
"Mieres, Asturias","San Martín del Rey Aurelio, Asturias",0
"Mieres, Asturias","Morcín, Asturias",0
"Mieres, Asturias","Oviedo, Asturias",0
"Mieres, Asturias","Quirós, Asturias",4.8607
"Mieres, Asturias","Siero, Asturias",5.1216
"Mieres, Asturias","Bimenes, Asturias",9.5926
"Miguelturra, Ciudad Real","Almagro, Ciudad Real",0
"Miguelturra, Ciudad Real","Ciudad Real, Ciudad Real",0
"Miguelturra, Ciudad Real","Daimiel, Ciudad Real",6.2892
"Miño, A Coruña","Sada, A Coruña",1.9794
"Miño, A Coruña","Fene, A Coruña",2.4478
"Miño, A Coruña","Betanzos, A Coruña",2.4578
"Miño, A Coruña","Oleiros, A Coruña",6.6062
"Miño, A Coruña","Cambre, A Coruña",7.029
"Miño, A Coruña","Abegondo, A Coruña",7.9423
"Miño, A Coruña","Ferrol, A Coruña",8.2809
"Miño, A Coruña","Narón, A Coruña",9.6237
"Miraflores de la Sierra, Madrid","Soto del Real, Madrid",0
"Miraflores de la Sierra, Madrid","Colmenar Viejo, Madrid",0
"Miraflores de la Sierra, Madrid","Manzanares el Real, Madrid",0.8474
"Miraflores de la Sierra, Madrid","Tres Cantos, Madrid",9.2013
"Miranda de Ebro, Burgos","Haro, La Rioja",0
"Mislata, Valencia","Valencia, Valencia",0
"Mislata, Valencia","Paterna, Valencia",0.4085
"Mislata, Valencia","Aldaia, Valencia",0.5597
"Mislata, Valencia","Alaquàs, Valencia",1.5413
"Mislata, Valencia","Burjassot, Valencia",1.5624
"Mislata, Valencia","Manises, Valencia",1.9359
"Mislata, Valencia","Torrent, Valencia",2.8114
"Mislata, Valencia","Paiporta, Valencia",3.6463
"Mislata, Valencia","Alboraya, Valencia",4.7243
"Mislata, Valencia","Alfafar, Valencia",4.7396
"Mislata, Valencia","Moncada, Valencia",5.2125
"Mislata, Valencia","Catarroja, Valencia",5.387
"Mislata, Valencia","Massanassa, Valencia",6.0053
"Mislata, Valencia","Foios, Valencia",7.0113
"Mislata, Valencia","Albal, Valencia",7.0559
"Mislata, Valencia","Bétera, Valencia",7.0614
"Mislata, Valencia","Alcàsser, Valencia",7.2904
"Mislata, Valencia","Picassent, Valencia",7.9842
"Mislata, Valencia","Albalat dels Sorells, Valencia",8.2977
"Mislata, Valencia","Beniparrell, Valencia",8.5713
"Mislata, Valencia","Chiva, Valencia",9.0648
"Mislata, Valencia","Silla, Valencia",9.579
"Mocejón, Toledo","Toledo, Toledo",0
"Mocejón, Toledo","Aranjuez, Madrid",0
"Mogán, Las Palmas","San Bartolomé de Tirajana, Las Palmas",0
"Moguer, Huelva","Aljaraque, Huelva",0
"Moguer, Huelva","Gibraleón, Huelva",0
"Moguer, Huelva","Punta Umbría, Huelva",0
"Moguer, Huelva","Almonte, Huelva",0
"Moguer, Huelva","Huelva, Huelva",0
"Moguer, Huelva","Cartaya, Huelva",4.5478
"Moguer, Huelva","Lepe, Huelva",6.0198
"Mojácar, Almería","Turre, Almería",0
"Mojácar, Almería","Vera, Almería",0
"Mojácar, Almería","Níjar, Almería",8.6025
"Molina de Segura, Murcia","Archena, Murcia",0
"Molina de Segura, Murcia","Las Torres de Cotillas, Murcia",0
"Molina de Segura, Murcia","Murcia, Murcia",0
"Molina de Segura, Murcia","Ceutí, Murcia",0.6416
"Molina de Segura, Murcia","Alcantarilla, Murcia",1.9187
"Molina de Segura, Murcia","Jumilla, Murcia",2.2217
"Molina de Segura, Murcia","Santomera, Murcia",2.4632
"Molina de Segura, Murcia","Orihuela, Alicante",8.4997
"Molina de Segura, Murcia","Cieza, Murcia",9.8023
"Molins de Rei, Barcelona","Sant Cugat del Vallès, Barcelona",0
"Molins de Rei, Barcelona","Barcelona, Barcelona",0
"Molins de Rei, Barcelona","Sant Feliu de Llobregat, Barcelona",0
"Molins de Rei, Barcelona","Sant Vicenç dels Horts, Barcelona",0
"Molins de Rei, Barcelona","Cervelló, Barcelona",1.4799
"Molins de Rei, Barcelona","Castellbisbal, Barcelona",1.6726
"Molins de Rei, Barcelona","Sant Just Desvern, Barcelona",2.0456
"Molins de Rei, Barcelona","Corbera de Llobregat, Barcelona",2.1543
"Molins de Rei, Barcelona","Sant Joan Despí, Barcelona",2.3856
"Molins de Rei, Barcelona","Rubí, Barcelona",2.7748
"Molins de Rei, Barcelona","Sant Andreu de la Barca, Barcelona",2.818
"Molins de Rei, Barcelona","Sant Boi de Llobregat, Barcelona",3.2593
"Molins de Rei, Barcelona","Esplugues de Llobregat, Barcelona",3.8195
"Molins de Rei, Barcelona","Cornellà de Llobregat, Barcelona",4.1474
"Molins de Rei, Barcelona","Cerdanyola del Vallès, Barcelona",4.5412
"Molins de Rei, Barcelona","L'Hospitalet de Llobregat, Barcelona",4.9279
"Molins de Rei, Barcelona","Vallirana, Barcelona",5.7985
"Molins de Rei, Barcelona","Viladecans, Barcelona",5.8134
"Molins de Rei, Barcelona","Martorell, Barcelona",6.3206
"Molins de Rei, Barcelona","El Prat de Llobregat, Barcelona",6.3316
"Molins de Rei, Barcelona","Sant Quirze del Vallès, Barcelona",6.9445
"Molins de Rei, Barcelona","Sabadell, Barcelona",7.57
"Molins de Rei, Barcelona","Montcada i Reixac, Barcelona",7.7061
"Molins de Rei, Barcelona","Begues, Barcelona",7.822
"Molins de Rei, Barcelona","Terrassa, Barcelona",8.0585
"Molins de Rei, Barcelona","Barberà del Vallès, Barcelona",8.4448
"Molins de Rei, Barcelona","Gavà, Barcelona",8.6283
"Molins de Rei, Barcelona","Ripollet, Barcelona",8.9454
"Mollerussa, Lleida","Lleida, Lleida",9.5721
"Mollet del Vallès, Barcelona","Lliçà de Vall, Barcelona",0
"Mollet del Vallès, Barcelona","Montmeló, Barcelona",0
"Mollet del Vallès, Barcelona","Montcada i Reixac, Barcelona",0
"Mollet del Vallès, Barcelona","Santa Perpètua de Mogoda, Barcelona",0
"Mollet del Vallès, Barcelona","Montornès del Vallès, Barcelona",0.1194
"Mollet del Vallès, Barcelona","Polinyà, Barcelona",1.3126
"Mollet del Vallès, Barcelona","Granollers, Barcelona",2.8711
"Mollet del Vallès, Barcelona","Caldes de Montbui, Barcelona",3.1731
"Mollet del Vallès, Barcelona","Badalona, Barcelona",3.6062
"Mollet del Vallès, Barcelona","Sabadell, Barcelona",3.6743
"Mollet del Vallès, Barcelona","Barberà del Vallès, Barcelona",3.8701
"Mollet del Vallès, Barcelona","Ripollet, Barcelona",4.4967
"Mollet del Vallès, Barcelona","La Roca del Vallès, Barcelona",5.4717
"Mollet del Vallès, Barcelona","Santa Coloma de Gramenet, Barcelona",5.7706
"Mollet del Vallès, Barcelona","Santa Eulàlia de Ronçana, Barcelona",5.9679
"Mollet del Vallès, Barcelona","Cerdanyola del Vallès, Barcelona",6.0582
"Mollet del Vallès, Barcelona","Castellar del Vallès, Barcelona",6.415
"Mollet del Vallès, Barcelona","Barcelona, Barcelona",6.7085
"Mollet del Vallès, Barcelona","Teià, Barcelona",7.0667
"Mollet del Vallès, Barcelona","Vilassar de Dalt, Barcelona",7.14
"Mollet del Vallès, Barcelona","Sant Quirze del Vallès, Barcelona",7.8025
"Mollet del Vallès, Barcelona","L'Ametlla del Vallès, Barcelona",8.0612
"Mollet del Vallès, Barcelona","Premià de Dalt, Barcelona",8.1135
"Mollet del Vallès, Barcelona","Les Franqueses del Vallès, Barcelona",8.2723
"Mollet del Vallès, Barcelona","El Masnou, Barcelona",8.4452
"Mollet del Vallès, Barcelona","Cabrils, Barcelona",9.3037
"Mollet del Vallès, Barcelona","Sant Adrià de Besòs, Barcelona",9.8736
"Mollet del Vallès, Barcelona","Terrassa, Barcelona",9.8902
"Mollina, Málaga","Antequera, Málaga",0
"Mollina, Málaga","Lucena, Córdoba",5.0182
"Mollina, Málaga","Casariche, Sevilla",8.0598
"Moncada, Valencia","Bétera, Valencia",0
"Moncada, Valencia","Náquera, Valencia",0
"Moncada, Valencia","Albalat dels Sorells, Valencia",0
"Moncada, Valencia","Foios, Valencia",0
"Moncada, Valencia","Valencia, Valencia",0
"Moncada, Valencia","Massamagrell, Valencia",1.3908
"Moncada, Valencia","Burjassot, Valencia",1.8025
"Moncada, Valencia","Paterna, Valencia",2.2763
"Moncada, Valencia","Sagunto, Valencia",2.7676
"Moncada, Valencia","La Pobla de Farnals, Valencia",3.701
"Moncada, Valencia","Alboraya, Valencia",3.7117
"Moncada, Valencia","Puçol, Valencia",4.2633
"Moncada, Valencia","Mislata, Valencia",5.2125
"Moncada, Valencia","Manises, Valencia",6.075
"Moncada, Valencia","L'Eliana, Valencia",6.3934
"Moncada, Valencia","Aldaia, Valencia",7.335
"Moncada, Valencia","La Pobla de Vallbona, Valencia",7.5685
